Spacecraft: GroundStatSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
30 Jul 2024 07:26:16.603    30 Jul 2024 07:26:37.830      21.226486028    Earth           Penumbra    433           1372.9490391
30 Jul 2024 07:26:37.830    30 Jul 2024 07:48:47.919      1330.0894154    Earth           Umbra       433           1372.9490391
30 Jul 2024 07:48:47.919    30 Jul 2024 07:49:09.552      21.633137728    Earth           Penumbra    433           1372.9490391
30 Jul 2024 09:01:10.104    30 Jul 2024 09:01:31.338      21.233536571    Earth           Penumbra    434           1372.6826257
30 Jul 2024 09:01:31.338    30 Jul 2024 09:23:41.147      1329.8091699    Earth           Umbra       434           1372.6826257
30 Jul 2024 09:23:41.147    30 Jul 2024 09:24:02.787      21.639919211    Earth           Penumbra    434           1372.6826257
30 Jul 2024 10:36:03.701    30 Jul 2024 10:36:24.940      21.239681239    Earth           Penumbra    435           1372.4468736
30 Jul 2024 10:36:24.940    30 Jul 2024 10:58:34.502      1329.5620878    Earth           Umbra       435           1372.4468736
30 Jul 2024 10:58:34.502    30 Jul 2024 10:58:56.147      21.645104571    Earth           Penumbra    435           1372.4468736
30 Jul 2024 12:10:57.334    30 Jul 2024 12:11:18.580      21.245251957    Earth           Penumbra    436           1372.2105024
30 Jul 2024 12:11:18.580    30 Jul 2024 12:33:27.895      1329.3150733    Earth           Umbra       436           1372.2105024
30 Jul 2024 12:33:27.895    30 Jul 2024 12:33:49.545      21.650177089    Earth           Penumbra    436           1372.2105024
30 Jul 2024 13:45:50.972    30 Jul 2024 13:46:12.224      21.251649654    Earth           Penumbra    437           1371.9291335
30 Jul 2024 13:46:12.224    30 Jul 2024 14:08:21.244      1329.0201667    Earth           Umbra       437           1371.9291335
30 Jul 2024 14:08:21.244    30 Jul 2024 14:08:42.901      21.657317213    Earth           Penumbra    437           1371.9291335
30 Jul 2024 15:20:44.613    30 Jul 2024 15:21:05.872      21.259694081    Earth           Penumbra    438           1371.6120631
30 Jul 2024 15:21:05.872    30 Jul 2024 15:43:14.558      1328.6859129    Earth           Umbra       438           1371.6120631
30 Jul 2024 15:43:14.558    30 Jul 2024 15:43:36.225      21.666456107    Earth           Penumbra    438           1371.6120631
30 Jul 2024 16:55:38.249    30 Jul 2024 16:55:59.517      21.268446359    Earth           Penumbra    439           1371.3048514
30 Jul 2024 16:55:59.517    30 Jul 2024 17:18:07.878      1328.3611875    Earth           Umbra       439           1371.3048514
30 Jul 2024 17:18:07.878    30 Jul 2024 17:18:29.553      21.675217501    Earth           Penumbra    439           1371.3048514
30 Jul 2024 18:30:31.856    30 Jul 2024 18:30:53.131      21.275912749    Earth           Penumbra    440           1371.0335763
30 Jul 2024 18:30:53.131    30 Jul 2024 18:53:01.208      1328.0760823    Earth           Umbra       440           1371.0335763
30 Jul 2024 18:53:01.208    30 Jul 2024 18:53:22.889      21.681581251    Earth           Penumbra    440           1371.0335763
30 Jul 2024 20:05:25.390    30 Jul 2024 20:05:46.672      21.281154058    Earth           Penumbra    441           1370.7973289
30 Jul 2024 20:05:46.672    30 Jul 2024 20:27:54.502      1327.8303122    Earth           Umbra       441           1370.7973289
30 Jul 2024 20:27:54.502    30 Jul 2024 20:28:16.188      21.685862623    Earth           Penumbra    441           1370.7973289
30 Jul 2024 21:40:18.836    30 Jul 2024 21:40:40.122      21.285414370    Earth           Penumbra    442           1370.5818226
30 Jul 2024 21:40:40.122    30 Jul 2024 22:02:47.728      1327.6064070    Earth           Umbra       442           1370.5818226
30 Jul 2024 22:02:47.728    30 Jul 2024 22:03:09.418      21.690001292    Earth           Penumbra    442           1370.5818226
30 Jul 2024 23:15:12.281    30 Jul 2024 23:15:33.571      21.290617646    Earth           Penumbra    443           1370.3577367
30 Jul 2024 23:15:33.571    30 Jul 2024 23:37:40.943      1327.3717007    Earth           Umbra       443           1370.3577367
30 Jul 2024 23:37:40.943    30 Jul 2024 23:38:02.638      21.695418307    Earth           Penumbra    443           1370.3577367
31 Jul 2024 00:50:05.860    31 Jul 2024 00:50:27.157      21.297068463    Earth           Penumbra    444           1370.1014572
31 Jul 2024 00:50:27.157    31 Jul 2024 01:12:34.260      1327.1026979    Earth           Umbra       444           1370.1014572
31 Jul 2024 01:12:34.260    31 Jul 2024 01:12:55.962      21.701690904    Earth           Penumbra    444           1370.1014572
31 Jul 2024 02:24:59.569    31 Jul 2024 02:25:20.873      21.303509851    Earth           Penumbra    445           1369.8285958
31 Jul 2024 02:25:20.873    31 Jul 2024 02:47:27.690      1326.8175616    Earth           Umbra       445           1369.8285958
31 Jul 2024 02:47:27.690    31 Jul 2024 02:47:49.398      21.707524394    Earth           Penumbra    445           1369.8285958
31 Jul 2024 03:59:53.217    31 Jul 2024 04:00:14.527      21.309260989    Earth           Penumbra    446           1369.5696447
31 Jul 2024 04:00:14.527    31 Jul 2024 04:22:21.074      1326.5476041    Earth           Umbra       446           1369.5696447
31 Jul 2024 04:22:21.074    31 Jul 2024 04:22:42.787      21.712779533    Earth           Penumbra    446           1369.5696447
31 Jul 2024 05:34:46.662    31 Jul 2024 05:35:07.977      21.315112710    Earth           Penumbra    447           1369.3187225
31 Jul 2024 05:35:07.977    31 Jul 2024 05:57:14.262      1326.2848972    Earth           Umbra       447           1369.3187225
31 Jul 2024 05:57:14.262    31 Jul 2024 05:57:35.981      21.718712663    Earth           Penumbra    447           1369.3187225
31 Jul 2024 07:09:39.983    31 Jul 2024 07:10:01.305      21.321835730    Earth           Penumbra    448           1369.0536626
31 Jul 2024 07:10:01.305    31 Jul 2024 07:32:07.311      1326.0059964    Earth           Umbra       448           1369.0536626
31 Jul 2024 07:32:07.311    31 Jul 2024 07:32:29.037      21.725830471    Earth           Penumbra    448           1369.0536626
31 Jul 2024 08:44:33.350    31 Jul 2024 08:44:54.678      21.328858298    Earth           Penumbra    449           1368.7898907
31 Jul 2024 08:44:54.678    31 Jul 2024 09:07:00.407      1325.7283164    Earth           Umbra       449           1368.7898907
31 Jul 2024 09:07:00.407    31 Jul 2024 09:07:22.139      21.732715995    Earth           Penumbra    449           1368.7898907
31 Jul 2024 10:19:26.817    31 Jul 2024 10:19:48.152      21.335105435    Earth           Penumbra    450           1368.5555323
31 Jul 2024 10:19:48.152    31 Jul 2024 10:41:53.635      1325.4823923    Earth           Umbra       450           1368.5555323
31 Jul 2024 10:41:53.635    31 Jul 2024 10:42:15.373      21.738034626    Earth           Penumbra    450           1368.5555323
31 Jul 2024 11:54:20.333    31 Jul 2024 11:54:41.674      21.340612660    Earth           Penumbra    451           1368.3290471
31 Jul 2024 11:54:41.674    31 Jul 2024 12:16:46.920      1325.2456055    Earth           Umbra       451           1368.3290471
31 Jul 2024 12:16:46.920    31 Jul 2024 12:17:08.662      21.742828970    Earth           Penumbra    451           1368.3290471
31 Jul 2024 13:29:13.855    31 Jul 2024 13:29:35.202      21.346669947    Earth           Penumbra    452           1368.0624982
31 Jul 2024 13:29:35.202    31 Jul 2024 13:51:40.168      1324.9664249    Earth           Umbra       452           1368.0624982
31 Jul 2024 13:51:40.168    31 Jul 2024 13:52:01.918      21.749403316    Earth           Penumbra    452           1368.0624982
31 Jul 2024 15:04:07.379    31 Jul 2024 15:04:28.733      21.354334359    Earth           Penumbra    453           1367.7544686
31 Jul 2024 15:04:28.733    31 Jul 2024 15:26:33.375      1324.6419265    Earth           Umbra       453           1367.7544686
31 Jul 2024 15:26:33.375    31 Jul 2024 15:26:55.133      21.758207772    Earth           Penumbra    453           1367.7544686
31 Jul 2024 16:39:00.900    31 Jul 2024 16:39:22.263      21.363011829    Earth           Penumbra    454           1367.4487826
31 Jul 2024 16:39:22.263    31 Jul 2024 17:01:26.582      1324.3186492    Earth           Umbra       454           1367.4487826
31 Jul 2024 17:01:26.582    31 Jul 2024 17:01:48.349      21.767121612    Earth           Penumbra    454           1367.4487826
31 Jul 2024 18:13:54.399    31 Jul 2024 18:14:15.770      21.370754822    Earth           Penumbra    455           1367.1771197
31 Jul 2024 18:14:15.770    31 Jul 2024 18:36:19.802      1324.0325164    Earth           Umbra       455           1367.1771197
31 Jul 2024 18:36:19.802    31 Jul 2024 18:36:41.576      21.773848403    Earth           Penumbra    455           1367.1771197
31 Jul 2024 19:48:47.833    31 Jul 2024 19:49:09.210      21.376262989    Earth           Penumbra    456           1366.9421786
31 Jul 2024 19:49:09.210    31 Jul 2024 20:11:12.997      1323.7876746    Earth           Umbra       456           1366.9421786
31 Jul 2024 20:11:12.997    31 Jul 2024 20:11:34.776      21.778241044    Earth           Penumbra    456           1366.9421786
31 Jul 2024 21:23:41.176    31 Jul 2024 21:24:02.556      21.380414232    Earth           Penumbra    457           1366.7321038
31 Jul 2024 21:24:02.556    31 Jul 2024 21:46:06.126      1323.5695852    Earth           Umbra       457           1366.7321038
31 Jul 2024 21:46:06.126    31 Jul 2024 21:46:27.908      21.782104368    Earth           Penumbra    457           1366.7321038
31 Jul 2024 22:58:34.493    31 Jul 2024 22:58:55.879      21.385228692    Earth           Penumbra    458           1366.5192331
31 Jul 2024 22:58:55.879    31 Jul 2024 23:20:59.226      1323.3468835    Earth           Umbra       458           1366.5192331
31 Jul 2024 23:20:59.226    31 Jul 2024 23:21:21.013      21.787120937    Earth           Penumbra    458           1366.5192331
01 Aug 2024 00:33:27.928    01 Aug 2024 00:33:49.319      21.391422080    Earth           Penumbra    459           1366.2750403
01 Aug 2024 00:33:49.319    01 Aug 2024 00:55:52.409      1323.0903947    Earth           Umbra       459           1366.2750403
01 Aug 2024 00:55:52.409    01 Aug 2024 00:56:14.203      21.793223487    Earth           Penumbra    459           1366.2750403
01 Aug 2024 02:08:21.509    01 Aug 2024 02:08:42.907      21.397882013    Earth           Penumbra    460           1366.0082443
01 Aug 2024 02:08:42.907    01 Aug 2024 02:30:45.718      1322.8112701    Earth           Umbra       460           1366.0082443
01 Aug 2024 02:30:45.718    01 Aug 2024 02:31:07.517      21.799092181    Earth           Penumbra    460           1366.0082443
01 Aug 2024 03:43:15.067    01 Aug 2024 03:43:36.471      21.403632523    Earth           Penumbra    461           1365.7525957
01 Aug 2024 03:43:36.471    01 Aug 2024 04:05:39.015      1322.5447124    Earth           Umbra       461           1365.7525957
01 Aug 2024 04:05:39.015    01 Aug 2024 04:06:00.820      21.804250823    Earth           Penumbra    461           1365.7525957
01 Aug 2024 05:18:08.431    01 Aug 2024 05:18:29.840      21.409242845    Earth           Penumbra    462           1365.5103300
01 Aug 2024 05:18:29.840    01 Aug 2024 05:40:32.131      1322.2912814    Earth           Umbra       462           1365.5103300
01 Aug 2024 05:40:32.131    01 Aug 2024 05:40:53.941      21.809805825    Earth           Penumbra    462           1365.5103300
01 Aug 2024 06:53:01.642    01 Aug 2024 06:53:23.058      21.415656258    Earth           Penumbra    463           1365.2564225
01 Aug 2024 06:53:23.058    01 Aug 2024 07:15:25.082      1322.0241711    Earth           Umbra       463           1365.2564225
01 Aug 2024 07:15:25.082    01 Aug 2024 07:15:46.899      21.816595166    Earth           Penumbra    463           1365.2564225
01 Aug 2024 08:27:54.875    01 Aug 2024 08:28:16.298      21.422578557    Earth           Penumbra    464           1364.9974952
01 Aug 2024 08:28:16.298    01 Aug 2024 08:50:18.049      1321.7514127    Earth           Umbra       464           1364.9974952
01 Aug 2024 08:50:18.049    01 Aug 2024 08:50:39.873      21.823503950    Earth           Penumbra    464           1364.9974952
01 Aug 2024 10:02:48.211    01 Aug 2024 10:03:09.640      21.428903961    Earth           Penumbra    465           1364.7647274
01 Aug 2024 10:03:09.640    01 Aug 2024 10:25:11.147      1321.5068622    Earth           Umbra       465           1364.7647274
01 Aug 2024 10:25:11.147    01 Aug 2024 10:25:32.976      21.828961198    Earth           Penumbra    465           1364.7647274
01 Aug 2024 11:37:41.607    01 Aug 2024 11:38:03.042      21.434376610    Earth           Penumbra    466           1364.5472371
01 Aug 2024 11:38:03.042    01 Aug 2024 12:00:04.321      1321.2793155    Earth           Umbra       466           1364.5472371
01 Aug 2024 12:00:04.321    01 Aug 2024 12:00:26.154      21.833544946    Earth           Penumbra    466           1364.5472371
01 Aug 2024 13:12:35.013    01 Aug 2024 13:12:56.453      21.440116747    Earth           Penumbra    467           1364.2962666
01 Aug 2024 13:12:56.453    01 Aug 2024 13:34:57.470      1321.0166038    Earth           Umbra       467           1364.2962666
01 Aug 2024 13:34:57.470    01 Aug 2024 13:35:19.309      21.839545970    Earth           Penumbra    467           1364.2962666
01 Aug 2024 14:47:28.419    01 Aug 2024 14:47:49.867      21.447359654    Earth           Penumbra    468           1363.9995752
01 Aug 2024 14:47:49.867    01 Aug 2024 15:09:50.571      1320.7042948    Earth           Umbra       468           1363.9995752
01 Aug 2024 15:09:50.571    01 Aug 2024 15:10:12.419      21.847920748    Earth           Penumbra    468           1363.9995752
01 Aug 2024 16:22:21.825    01 Aug 2024 16:22:43.280      21.455863933    Earth           Penumbra    469           1363.6971770
01 Aug 2024 16:22:43.280    01 Aug 2024 16:44:43.665      1320.3844266    Earth           Umbra       469           1363.6971770
01 Aug 2024 16:44:43.665    01 Aug 2024 16:45:05.522      21.856886451    Earth           Penumbra    469           1363.6971770
01 Aug 2024 17:57:15.212    01 Aug 2024 17:57:36.676      21.463816892    Earth           Penumbra    470           1363.4258598
01 Aug 2024 17:57:36.676    01 Aug 2024 18:19:36.774      1320.0980895    Earth           Umbra       470           1363.4258598
